EicCode;EicDisplayName;EicLongName;EicParent;EicResponsibleParty;EicStatus;MarketParticipantPostalCode;MarketParticipantIsoCountryCode;MarketParticipantVatCode;EicTypeFunctionList;type
50WP00000001030L;NO-ULVIKIHK;Ulvik IHK;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001031J;NO-UTNE;Utne;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001032H;NO-VINJADALEN;Vinjadalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001033F;NO-JORDALEN;Jordalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001034D;NO-HOLSFOSSEN;Holsfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001035B;NO-MJOESANLEGGET;Mjøsanlegget;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010369;NO-MOELV;Moelv;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010377;NO-RAUA;Raua;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010385;NO-SVATSUM2;Svatsum 2;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010393;NO-SVATSUM;Svatsum;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001040I;NO-TYRIA2;Tyria2;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001041G;NO-ASPENES;Aspenes;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001042E;NO-BJOERSVIK;Bjørsvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001043C;NO-BOGE_ELV;Boge Elv;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001044A;NO-DYRHOVDEN;Dyrhovden;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010458;NO-GRASDALEN1;Grasdalen 1;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010466;NO-GRASDALEN2;Grasdalen 2;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010474;NO-HOPSFOSSEN;Hopsfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010482;NO-KA_BREKKE;KA-Brekke;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010490;NO-KLEIVANE_FK;Kleivane-FK;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001050F;NO-MYRA_FK;Myra-FK;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001051D;NO-ROLLS_ROYS;Rolls-Roys;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001052B;NO-STEND;Stend;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010539;NO-SUND;Sund;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010547;NO-TYSSE2;Tysse 2;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010555;NO-TYSSE;Tysse;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010563;NO-VIKANES;Vikanes;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010571;NO-OSTERN;Ostern;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001059Y;NO-FJELLET;Fjellet;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010628;NO-GROENHOVD;Grønhovd;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010636;NO-HELVETESKRAFT;Helveteskraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010644;NO-HOELSETER;Hølseter;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010652;NO-KNIVAASEN;Knivåsen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010660;NO-KONGSFOSS_MKB;Kongsfoss-MKB;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001067Z;NO-KVAERNERUD;Kværnerud;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001068X;NO-LINDUM;Lindum;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001069V;NO-MEDAAE;Medåe;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010709;NO-NYBROFOSS;Nybrofoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010717;NO-NOERSTAAE;Nørståe;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010725;NO-SKOTSELV;Skotselv;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010733;NO-STRANDELVA;Strandelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010741;NO-SOENSTEBY;Sønsteby;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001076Y;NO-VERJA;Verja;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001077W;NO-VESTFOSSEN;Vestfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001079S;NO-AASA;Åsa;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010806;NO-FORNESEL;Forneselva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010822;NO-BOEHNSDALEN;Bøhnsdalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010830;NO-KJAERNSMOGAAR;Kjærnsmo Gård;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001084Z;NO-LUNDSFOSS;Lundsfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001085X;NO-NEDREMANGEN;Nedre Mangen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001086V;NO-SAGFOSSEN_AKE;Sagfossen-Akershus;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001087T;NO-VERKSFOSSEN;Verksfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001088R;NO-FUREGARD;Furegardane;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001089P;NO-SOLBJOERN;Solbjørn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010903;NO-BRATTVAAG;Brattvåg;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000010911;NO-HOELSFOSSEN;Hoelsfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001093Y;NO-MISFJORD;Misfjord;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001094W;NO-VALGERMO;Valgermo;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001095U;NO-OEVSTEDAL;Øvstedal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001096S;NO-BRUFOSS;Brufoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001097Q;NO-DALBORGMARKA;Dalborgmarka;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001098O;NO-HOEGFALLET;Høgfallet;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001099M;NO-VESTBAKKEN;Vestbakken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001100Q;NO-AAMOT;Åmot;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001101O;NO-GLOMFJOR_V01;Glomfjord;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001102M;NO-KISTAFOSSEN;Kistafossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001103K;NO-GRONVOLL_V01;Grønvollfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001104I;NO-GROEVLA;Grøvla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001105G;NO-HEIMSETA;Heimseta;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001106E;NO-HOVLAND;Hovland;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001107C;NO-HUSEFEST;Husefest;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001108A;NO-KRAAKENESKRAF;Kråkenes kraftverk;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011098;NO-KVANGREELVA;Kvangreelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001110N;NO-N_MARKEVATN;N-Markevatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001111L;NO-OSLANDSBOTN;Oslandsbotn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001112J;NO-STONGFJORD;Stongfjord;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001113H;NO-TJOETAELVA;Tjøtaelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001114F;NO-GRYTAAGASETTE;Grytåga Settefisk;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001115D;NO-GLUTRAKRAFT;Glutra kraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001116B;NO-INGEFLOVIK;Inge Flovik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011179;NO-ROEDSTOEL;Rødstøl;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011187;NO-ROENDOELA;Røndøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011195;NO-TVERAAKRAFT;Tveråkraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001120K;NO-VIKDALSKRAFT;Vikdalskraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001121I;NO-VAAGE;Våge;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001123E;NO-STRANDOS;Strandos;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001124C;NO-SKONNINGSFOSS;Skonningsfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001125A;NO-STROEMSFOSS;Strømsfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011276;NO-SKJELFOSS;Skjelfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011284;NO-BRUELVA;Bruelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011292;NO-BUSETMIKROKRA;Buset Mikrokraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001130H;NO-BUSET;Buset;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001131F;NO-DALEGJERDET;Dalegjerdet;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001132D;NO-DRAURA;Draura;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001133B;NO-ERVIKMIKROKRA;Ervik Mikrokraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011349;NO-FOLKESTAD;Folkestad;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011357;NO-HAUSKEN;Hausken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011365;NO-HEIDELVA;Heidelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011373;NO-HELGOEY;Helgøy;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011381;NO-HUMBERSET;Humberset;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001140E;NO-HOEYDAL;Høydal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001141C;NO-HAAVIK;Håvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001142A;NO-KOLFOSSEN;Kolfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011438;NO-KOPA;Kopa;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011446;NO-KVIVEN;Kviven;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011454;NO-KYRKJEVOLLGRO;Kyrkjevollgrova;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011462;NO-MELHEIM;Melheim;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011470;NO-MYKLEBUST;Myklebust;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001148Z;NO-NESSET;Nesset;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001149X;NO-ROVDEMOEBELMI;Rovde Møbel Mikro;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001150B;NO-ROENNESTAD;Rønnestad;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011519;NO-SBJOESTAD;Sbjøstad;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011527;NO-SKINVIK;Skinvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011535;NO-SKAAR;Skår;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011543;NO-TESRA;Tesra;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011551;NO-VARTDAL;Vartdal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001157Y;NO-VATNE;Vatne;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001158W;NO-OEYADALEN;Øyadalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001159U;NO-HEGSETDAMMEN;Hegsetdammen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011608;NO-HEGSETFO_V01;Hegsetfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011616;NO-TISLEIFJORD;Tisleifjord;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011624;NO-DJUPFJORD2;Djupfjord 2;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011632;NO-HOVDEN;Hovden;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011640;NO-KVALNESVINDMO;Kvalnes Vindmølle;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001165Z;NO-LOVIK;Lovik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001167V;NO-FROEVIK;Frøvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001168T;NO-HELLEBRUK;Helle bruk;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001169R;NO-KAMMERFOSS;Kammerfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011705;NO-KVERNHUSEN_TE;Kvernhusfossen-TE;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011713;NO-LANGFOSS;Langfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011721;NO-SUVDAL;Suvdal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001174Y;NO-THORLIEN;Thor Lien;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001175W;NO-TVEITEREIDFOS;Tveitereidfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001176U;NO-TAPSTAD;Tapstad;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001177S;NO-UNDFOSSEN;Undfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001178Q;NO-JOKA;Joka;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001179O;NO-HUGLA;Hugla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011802;NO-SIMAVIKA;Simavika;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000011810;NO-KVALVAAG;Kvalvaag;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001182Z;NO-LEIROSEN;Leirosen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001183X;NO-SAUPSTADFOSSE;Saupstadfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001184V;NO-SAETRA;Sætra;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001185T;NO-TENNESVANN;Tennesvann;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001186R;NO-VALVATN;Valvatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001187P;NO-KJELA_V01;Kjela;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001188N;NO-STRAUMSTOEYL;Straumstøyl;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001189L;NO-EPTELAND;Epteland;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001191Y;NO-GJEDREM_HOLME;Gjedrem & Holmen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001192W;NO-LOEGJEN;Løgjen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001193U;NO-STOELSKRAFT;Stølskraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001194S;NO-SVANEDAL;Svanedal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001195Q;NO-OERSDALEN;Ørsdalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001196O;NO-KJENSVAT;Kjensvatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001197M;NO-NOERSTETEIG;Nørsteteig;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001198K;NO-VRAADAL;Vrådal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001199I;NO-SAKSENVIK;Saksenvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001200M;NO-HONGSETH;Hongseth;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001202I;NO-SVARTVATN;Svartvatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001203G;NO-YTTERAAA;Ytteråa;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001204E;NO-SOLOERBIOVARM;Solør biovarme;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001205C;NO-VARALDEN;Varalden;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001206A;NO-HELLE;Helle;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012078;NO-HISVATN;Hisvatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012086;NO-LINDAANA;Lindåna;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012094;NO-MYDLAND;Mydland;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001210J;NO-OFTEDAL1;Oftedal 1;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001211H;NO-SPILLING;Spilling;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001213D;NO-KVALE_KR;Kvåle Kraftverk;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001214B;NO-CAARRAJARVIT;Cårrajarvit;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012159;NO-KVANANGE_V01;Kvænangen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012167;NO-LANGDALSELV;Langdalselv;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012175;NO-KLEIVANE_NEAS;Kleivane-NEAS;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012191;NO-KROKVANN;Krokvann;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001220G;NO-KVITFOSSEN;Kvitfossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001221E;NO-NORD_FORSAA;Nord-Forså;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001222C;NO-STORELVA;Storelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001223A;NO-SOER_FORSAA;Sør-Forså;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012248;NO-RAVNAAGA;Ravnåga;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012256;NO-STORROEVATNET;Storrøvatnet;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012264;NO-STRANDJORDELV;Strandjordelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012272;NO-FREMSTEDALEN;Fremstedalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012280;NO-GEISDOELA;Geisdøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001230D;NO-HORPEDALKRAFT;Horpedal Kraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012329;NO-KAUPANGERHOVE;Kaupanger Hovedgar;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012345;NO-MARIFJOERA;Marifjøra;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012353;NO-SAGELVI;Sagelvi;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012361;NO-DALANE;Dalane;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001238Y;NO-EVEBOEFOSS;Evebøfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001239W;NO-FAGERLID;Fagerlid;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001240A;NO-FARGARELVA;Fargarelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012418;NO-HJELLE;Hjelle;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012426;NO-HAAGJOELA;Hågjøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012434;NO-JOELAANA;Jølåna;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012442;NO-LAUKIFOSSEN;Laukifossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012450;NO-LOTSBERG;Lotsberg;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001246Z;NO-NIBBEDALEN;Nibbedalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001247X;NO-RINGDAL_F4;Ringdal-F4;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001248V;NO-STEINDOELA;Steindøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001249T;NO-TORVIKELVA;Torvikelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012515;NO-AANING;Åning;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012523;NO-SMOERKLEPP;Smørklepp;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012531;NO-LISLEVAT;Lislevatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001255Y;NO-TINNKRAFT;Tinnkraft;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001256W;NO-KJETLAND;Kjetland;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001258S;NO-FOSSABEKKEN;Fossabekken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001259Q;NO-GJETINGSDALEN;Gjetingsdalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012604;NO-HAUGAFOSSEN;Haugafossen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012612;NO-ILAGETTVEITEL;Ilaget/Tveitelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012620;NO-KROKA;Kroka;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001263Z;NO-MADALEN;Madalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001265V;NO-OTRO;Otro;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001267R;NO-OEYRABEKKEN;Øyrabekken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001268P;NO-MIDDOLA;Middøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001269N;NO-BJOERNEBYKVER;Bjørnebykverna;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000012701;NO-SAETERAAA;Sæteråa;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001272Y;NO-GROENHAUG;Grønhaug;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001273W;NO-HARSTVEITBEKK;Harstveitbekken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001274U;NO-HELDOELA;Heldøla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001275S;NO-IATA;IATA;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001276Q;NO-MONE;Mone;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001277O;NO-MYKLAND;Mykland;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001278M;NO-NASVATN;Nasvatn;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001279K;NO-NORDAANA;Nordåna;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001280Z;NO-SOKS;Soks;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001281X;NO-STEDJEAANA;Stedjeåna;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001282V;NO-STOREBEKKEN;Storebekken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001283T;NO-KINNFORSEN;Kinnforsen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001284R;NO-KVASSTEI;Kvassteinåga;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001285P;NO-SKRAVLAG;Skravlåga;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001286N;NO-URSDALEN;Ursdalen;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001287L;NO-DAHLEFOSS;Dahlefoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001288J;NO-HESTDAL;Hestdal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001290W;NO-LANGAASFOSS;Langåsfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001291U;NO-LAUVSNES;Lauvsnes;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001292S;NO-MORKENFOSS;Morkenfoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001293Q;NO-SCELDEFOSS;Sceldefoss;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001294O;NO-SKIPELVA;Skipelva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001295M;NO-VANNEBO;Vannebo;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001296K;NO-OEVERDAL;Øverdal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001297I;NO-SIRKELVA;Sirkelvann;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001298G;NO-STUBLIELVA;Stublielva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001300I;NO-TARALDSV;Taraldsvik;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001301G;NO-LITJ_HENA;Litj-Hena;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001303C;NO-SAETERAAA_TYD;Sæteråa-Tydal;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001304A;NO-VAELA;Væla;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013058;NO-SNEFJELLAAGA;Snefjellåga;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013066;NO-URLANDSAAGA;Urlandsåga;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013082;NO-GIRE;Gire;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013090;NO-KITTILSVIKEN;Kittilsviken;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001310F;NO-LIELVA;Lielva;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP00000001312B;NO-RIME;Rime;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013139;NO-SEVRE;Sevre;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013147;NO-VESLEAANI;Vesleåni;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013155;NO-VIKAAAENE;Vikaåene;;10X1001A1001A38Y;Active;;;;Production Unit;W
50WP000000013163;NO-SIKKAJOKK;Sikkajokk;;10X1001A1001A38Y;Active;;;;Production Unit;W
